VideoID,Gloss
ASL_3124477038457878-MEDICINE.mp4,MEDICINE
BAI_WHICH_which_022.mp4,WHICH
ASL_26594724732987984-TIME.mp4,TIME
BAI_MY_my_002.mp4,MY
BAI_HOME_home_041.mp4,HOME
BAI_DRINK1_drink_005.mp4,DRINK1
BAI_STUDY_study_038.mp4,STUDY
BAI_READY_ready_032.mp4,READY
ASL_04701738085515994-EARLY.mp4,EARLY
ASL_7719286101013472-COLLEGE.mp4,COLLEGE
BAI_LATE_plate_015.mp4,LATE
ASL_061494394801220764-THAT.mp4,THAT
ASL_8386628997921335-KEEP.mp4,KEEP
ASL_38351738059429663-BYE.mp4,BYE
BAI_CAR_car_030.mp4,CAR
BAI_MOTHER_mother_054.mp4,MOTHER
ASL_12316183317611928-CHILD.mp4,CHILD
BAI_SLEEP_sweep_001.mp4,SLEEP
ASL_8411141529972774-SHOP.mp4,SHOP1
BAI_NOW_snow_014.mp4,NOW
BAI_TIRED_tired_011.mp4,TIRED
BAI_FINISH_fish_015.mp4,FINISH
BAI_NIGHT_night_035.mp4,NIGHT
BAI_WRITE_write_037.mp4,WRITE
BAI_WANT1_want_008.mp4,WANT1
ASL_508481128243949-CAN.mp4,CAN1
ASL_941475953685674-UNDERSTAND.mp4,UNDERSTAND
BAI_READ_red_048.mp4,READ
ASL_12793991841006558-STAND 2.mp4,STAND1
ASL_7241712002802467-WRITE.mp4,WRITE
BAI_NO_no_053.mp4,NO
BAI_GOOD_good_046.mp4,GOOD
WLASL_TAKE_56705.mp4,TAKE
BAI_MEDICINE_medicine_013.mp4,MEDICINE
BAI_WATER_weather_006.mp4,WATER
ASL_9087549608955505-GET.mp4,GET
BAI_CHILD_child_011.mp4,CHILD
ASL_6793917097088182-MUCH.mp4,MUCH
BAI_WANT1_want_033.mp4,WANT1
BAI_SEE_seem_022.mp4,SEE
BAI_OPEN_open_017.mp4,OPEN
BAI_ME_me_025.mp4,ME
BAI_WATER_sweater_003.mp4,WATER
ASL_7227724484069216-WALK.mp4,WALK1
ASL_9984673314288812-ASK.mp4,ASK
ASL_556285767191335-AGAIN.mp4,AGAIN
WLASL_REST_03418.mp4,REST
BAI_SIT_sit_041.mp4,SIT
BAI_WHAT1_what_021.mp4,WHAT1
BAI_COME_become_009.mp4,COME
ASL_9401487196258995-HAVE.mp4,HAVE
BAI_FINISH_fish_006.mp4,FINISH
ASL_22971964176388826-SIT.mp4,SIT
BAI_WHERE_where_046.mp4,WHERE
ASL_7421046995405918-LATER.mp4,LATER
BAI_ALWAYS_always_001.mp4,ALWAYS
ASL_8754454943280736-COOK.mp4,COOK
ASL_48397958306755084-CHILD.mp4,CHILD
WLASL_ROOM_66415.mp4,ROOM
ASL_0395947100021794-SHOP.mp4,SHOP1
ASL_3769683522019893-LATE.mp4,LATE
BAI_NO_no_029.mp4,NO
BAI_SHOP1_shop_020.mp4,SHOP1
BAI_MAYBE_maybe_014.mp4,MAYBE
WLASL_CAR_09214.mp4,CAR
WLASL_BOOK_07070.mp4,BOOK
ASL_2084353814695059-NOT.mp4,NOT
ASL_8373047177525392-REST.mp4,REST
BAI_SORRY_worry_003.mp4,SORRY
BAI_GOOD_good_008.mp4,GOOD
WLASL_WATER_62646.mp4,WATER
BAI_NIGHT_right_038.mp4,NIGHT
ASL_0034618053730151033-STAY.mp4,STAY
ASL_3320164361122848-GET.mp4,GET
ASL_14992936899376108-LIKE.mp4,LIKE
WLASL_CLEAN_69416.mp4,CLEAN
BAI_SAD_sad_030.mp4,SAD
BAI_FIND_find_026.mp4,FIND
BAI_WANT1_want_004.mp4,WANT1
BAI_REST_rest_009.mp4,REST
BAI_MY_my_010.mp4,MY
ASL_5088051624336825-GOOD.mp4,GOOD
BAI_OPEN_open_014.mp4,OPEN
ASL_9606353592578751-HAPPY.mp4,HAPPY
ASL_35518323588086465-SOMETIMES.mp4,SOMETIMES
ASL_9715589334909431-YES.mp4,YES
ASL_1380864475175092-LEAVE.mp4,LEAVE
BAI_SOMETIMES_sometimes_004.mp4,SOMETIMES
BAI_TIME_time_040.mp4,TIME
BAI_REST_rest_002.mp4,REST
ASL_2565340708810495-LEAVE.mp4,LEAVE
BAI_CLEAN_learn_021.mp4,CLEAN
ASL_4624064779710624-THANK YOU.mp4,THANKYOU
BAI_SEE_see_009.mp4,SEE
BAI_NIGHT_right_034.mp4,NIGHT
ASL_2688720555507844-seedNO.mp4,NO
BAI_FRIEND_friend_014.mp4,FRIEND
BAI_WRITE_write_003.mp4,WRITE
ASL_27262770774597556-CAN.mp4,CAN1
BAI_WANT1_want_021.mp4,WANT1
BAI_SLEEP_sheep_008.mp4,SLEEP
BAI_WHAT1_what_028.mp4,WHAT1
BAI_WE_wet_009.mp4,WE
WLASL_GET_24443.mp4,GET
ASL_9973673048050897-PAY.mp4,PAY
BAI_WHERE_here_001.mp4,WHERE
ASL_7980791622967522-TELL.mp4,TELL
BAI_BAD_bad_003.mp4,BAD
BAI_MOTHER_mother_063.mp4,MOTHER
ASL_02119015136147895-MY.mp4,MY
BAI_WHY_why_021.mp4,WHY
BAI_LIKE_like_007.mp4,LIKE
ASL_2610647090283229-LATER.mp4,LATER
ASL_24752713514497837-HAVE.mp4,HAVE
ASL_28913897920899023-WHY.mp4,WHY
ASL_41497415274061766-OPEN.mp4,OPEN
BAI_MY_my_026.mp4,MY
WLASL_SHOW_51346.mp4,SHOW
ASL_18874154401151766-SHOP.mp4,SHOP1
BAI_BUSY_bus_022.mp4,BUSY
WLASL_GET_24438.mp4,GET
BAI_NIGHT_light_001.mp4,NIGHT
BAI_MEDICINE_medicine_025.mp4,MEDICINE
ASL_36657817307864926-HAVE.mp4,HAVE
ASL_5923738977892192-MAYBE.mp4,MAYBE
BAI_UNDERSTAND_understand_026.mp4,UNDERSTAND
BAI_HOW1_how_050.mp4,HOW1
ASL_9878802442857508-DOCTOR.mp4,DOCTOR1
ASL_43466856582950997-WASH 1.mp4,WASH1
ASL_6339527606075348-WORK.mp4,WORK
BAI_WANT1_want_015.mp4,WANT1
ASL_8801114874556712-WANT 2.mp4,WANT1
BAI_BAD_bad_005.mp4,BAD
ASL_682277049268821-SEE.mp4,SEE
ASL_3982436455452034-HELP.mp4,HELP
WLASL_YOU_64434.mp4,YOU
ASL_6908254835180958-TAKE.mp4,TAKE
ASL_9994083500664277-OFFICE.mp4,OFFICE
ASL_7270785426562096-SIT.mp4,SIT
ASL_5440157514671375-EARLY.mp4,EARLY
ASL_9480986153791209-PEN.mp4,PEN
WLASL_UNDERSTAND_60548.mp4,UNDERSTAND
ASL_2174478921817542-PEN.mp4,PEN
ASL_9663239092789866-UNDERSTAND.mp4,UNDERSTAND
BAI_MANY_many_011.mp4,MANY
BAI_WORK_work_021.mp4,WORK
BAI_FAMILY_family_032.mp4,FAMILY
BAI_COOK_cookie_007.mp4,COOK
WLASL_LATER_01421.mp4,LATER
BAI_TIME_time_025.mp4,TIME
BAI_WHEN_when_033.mp4,WHEN
BAI_LOVE_love_009.mp4,LOVE
BAI_BUSY_bus_006.mp4,BUSY
BAI_WATER_water_001.mp4,WATER
ASL_7988103105967095-GOOD.mp4,GOOD
ASL_8571583073150497-HE.mp4,HE
BAI_FAMILY_fail_005.mp4,FAMILY
BAI_CLOSE_close_011.mp4,CLOSE
ASL_9666166092642376-seedRUN.mp4,RUN1
ASL_42535053648961685-PAIN.mp4,PAIN
ASL_5359334100270841-WASH 1.mp4,WASH1
BAI_AGAIN_again_023.mp4,AGAIN
ASL_5109458472335267-OFFICE.mp4,OFFICE
ASL_792353275480862-COLLEGE.mp4,COLLEGE
ASL_5954902678633454-SICK.mp4,SICK
BAI_WHERE_where_020.mp4,WHERE
ASL_7403167170909308-COME.mp4,COME
ASL_2738188831230899-PLAY.mp4,PLAY
WLASL_START_52589.mp4,START
BAI_ASK_ask_007.mp4,ASK
BAI_CAR_car_017.mp4,CAR
ASL_6959796115122672-FINISH.mp4,FINISH
BAI_MANY_man_052.mp4,MANY
BAI_HELLO_hello_034.mp4,HELLO
ASL_36755244520541575-FINISH.mp4,FINISH
ASL_5672396093022622-EAT.mp4,EAT1
ASL_5863010327203926-HEAR 1.mp4,HEAR1
ASL_02205485916234662-TELL.mp4,TELL
BAI_WORK_work_017.mp4,WORK
ASL_32941176670637984-YES.mp4,YES
ASL_46042857490358235-LEAVE.mp4,LEAVE
WLASL_SORRY_53375.mp4,SORRY
WLASL_YESTERDAY_64311.mp4,YESTERDAY
ASL_3198938127992572-VERY.mp4,VERY
BAI_OFFICE_office_016.mp4,OFFICE
BAI_NAME_name_011.mp4,NAME
BAI_UNDERSTAND_understand_002.mp4,UNDERSTAND
WLASL_MANY_34830.mp4,MANY
WLASL_MUCH_37196.mp4,MUCH
ASL_11218469924724572-EARLY.mp4,EARLY
WLASL_WATER_62639.mp4,WATER
ASL_9220637121525757-SORRY.mp4,SORRY
ASL_356909502259942-CONTINUE.mp4,CONTINUE
ASL_24193734646812537-YESTERDAY.mp4,YESTERDAY
WLASL_LEAVE_52288.mp4,LEAVE
ASL_27014992927457837-PERSON.mp4,PERSON
ASL_4738396855755316-CAN.mp4,CAN1
BAI_YOU_you_007.mp4,YOU
BAI_CLOSE_close_008.mp4,CLOSE
ASL_4949484091811196-COLLEGE.mp4,COLLEGE
WLASL_NIGHT_58835.mp4,NIGHT
BAI_WE_wet_015.mp4,WE
BAI_WHERE_here_039.mp4,WHERE
ASL_27424831505579994-WORK.mp4,WORK
BAI_FINISH_finish_034.mp4,FINISH
ASL_3482678416066407-WRITE.mp4,WRITE
WLASL_FINISH_21944.mp4,FINISH
ASL_24298622199216324-GIVE.mp4,GIVE
WLASL_BRING_07807.mp4,BRING
BAI_DOCTOR1_doctor_039.mp4,DOCTOR1
ASL_14674621737996985-HEAR 1.mp4,HEAR1
ASL_598478551917363-LATER.mp4,LATER
BAI_NAME_name_014.mp4,NAME
ASL_8861180879289117-LATER.mp4,LATER
BAI_NAME_name_017.mp4,NAME
ASL_7900722949705501-HOSPITAL.mp4,HOSPITAL1
BAI_WATER_water_015.mp4,WATER
ASL_32750601321146666-PLAY.mp4,PLAY
BAI_GIVE_give_023.mp4,GIVE
ASL_16115032785858263-WHEN.mp4,WHEN
BAI_WORK_work_002.mp4,WORK
BAI_WHERE_here_031.mp4,WHERE
ASL_6225526845167895-BYE.mp4,BYE
WLASL_WATER_66750.mp4,WATER
BAI_WHO_who_047.mp4,WHO
BAI_PLEASE_please_019.mp4,PLEASE
BAI_WALK1_walk_046.mp4,WALK1
BAI_CLOSE_close_001.mp4,CLOSE
BAI_READ_read_015.mp4,READ
WLASL_SLEEP_56284.mp4,SLEEP
BAI_FINISH_finish_033.mp4,FINISH
BAI_HAVE_have_041.mp4,HAVE
BAI_WATER_weather_019.mp4,WATER
BAI_HOW1_how_006.mp4,HOW1
ASL_0430014058082695-LOVE.mp4,LOVE
BAI_TOMORROW_tomorrow_004.mp4,TOMORROW
BAI_NIGHT_fight_005.mp4,NIGHT
BAI_START_star_027.mp4,START
BAI_KNOW_know_027.mp4,KNOW
BAI_WATER_water_008.mp4,WATER
BAI_TIME_tie_018.mp4,TIME
ASL_24758144482774802-WHO.mp4,WHO
ASL_10886027850319846-CALL.mp4,CALL1
ASL_8291769061447769-FATHER.mp4,FATHER
ASL_6393982664215556-HOME.mp4,HOME
BAI_SIT_sit_052.mp4,SIT
BAI_THAT_that_015.mp4,THAT
BAI_DOCTOR1_doctor_044.mp4,DOCTOR1
ASL_9810197521970105-WASH 1.mp4,WASH1
WLASL_PLAY_43180.mp4,PLAY
ASL_7214939757364489-MAYBE.mp4,MAYBE
BAI_COLLEGE_college_014.mp4,COLLEGE
WLASL_YOU_64383.mp4,YOU
WLASL_SLOW_52510.mp4,SLOW
BAI_HAPPY_happy_026.mp4,HAPPY
BAI_CAR_car_013.mp4,CAR
BAI_FRIEND_friendly_003.mp4,FRIEND
BAI_START_start_010.mp4,START
BAI_WHO_who_019.mp4,WHO
WLASL_FRIEND_65782.mp4,FRIEND
BAI_GET_get_006.mp4,GET
BAI_BATHROOM_bathroom_037.mp4,BATHROOM
BAI_PLEASE_please_011.mp4,PLEASE
BAI_FAST_fat_022.mp4,FAST
ASL_17987836792170242-YOU.mp4,YOU
BAI_NIGHT_night_037.mp4,NIGHT
BAI_PAIN_paint_001.mp4,PAIN
BAI_HAPPY_happy_028.mp4,HAPPY
BAI_READ_bread_020.mp4,READ
BAI_STUDY_study_028.mp4,STUDY
ASL_46389552341659956-SORRY.mp4,SORRY
ASL_06358416185616833-FAMILY.mp4,FAMILY
WLASL_DRINK1_17721.mp4,DRINK1
BAI_YOU_your_034.mp4,YOU
BAI_START_star_006.mp4,START
WLASL_SHOW_51329.mp4,SHOW
BAI_BATHROOM_bathroom_038.mp4,BATHROOM
BAI_LATER_after_006.mp4,LATER
BAI_START_start_009.mp4,START
ASL_8079226457278508-NO.mp4,NO
BAI_HAPPY_happy_035.mp4,HAPPY
ASL_6271713081961889-HOW.mp4,HOW1
BAI_NO_no_057.mp4,NO
BAI_BUY_buy_023.mp4,BUY
BAI_COLLEGE_college_020.mp4,COLLEGE
BAI_SHOW_shower_012.mp4,SHOW
BAI_BUSY_bus_014.mp4,BUSY
BAI_SICK_sick_011.mp4,SICK
ASL_8311298382278862-HOSPITAL.mp4,HOSPITAL1
ASL_1587611738379615-seedPEN.mp4,PEN
ASL_7705639151800205-WATER.mp4,WATER
WLASL_GO_69345.mp4,GO
BAI_WALK1_walk_045.mp4,WALK1
BAI_LATE_late_022.mp4,LATE
BAI_FAMILY_fail_009.mp4,FAMILY
BAI_LATER_later_022.mp4,LATER
ASL_8279377520732154-WE.mp4,WE
WLASL_WE_62922.mp4,WE
BAI_CLOSE_close_003.mp4,CLOSE
BAI_MOTHER_mother_035.mp4,MOTHER
BAI_SEE_seem_018.mp4,SEE
BAI_COOK_cookie_010.mp4,COOK
BAI_PLEASE_please_044.mp4,PLEASE
ASL_8728839222341029-WHERE.mp4,WHERE
BAI_FAST_fat_024.mp4,FAST
BAI_COME_come_003.mp4,COME
BAI_WHERE_here_024.mp4,WHERE
BAI_REST_rest_013.mp4,REST
ASL_801970867640186-START.mp4,START
WLASL_CALL1_65556.mp4,CALL1
ASL_9892417590385312-seedHE.mp4,HE
BAI_NIGHT_fight_012.mp4,NIGHT
BAI_FRIEND_boyfriend_031.mp4,FRIEND
ASL_04853976244270508-WASH 1.mp4,WASH1
BAI_RUN1_run_034.mp4,RUN1
ASL_07108530183173056-STAND 2.mp4,STAND1
BAI_HAVE_have_009.mp4,HAVE
BAI_BOOK_book_015.mp4,BOOK
BAI_FRIEND_friend_020.mp4,FRIEND
BAI_TOMORROW_tomorrow_020.mp4,TOMORROW
BAI_WAIT_wait_013.mp4,WAIT
WLASL_FATHER_46173.mp4,FATHER
ASL_6369569351542994-DAY.mp4,DAY
ASL_15649549332040413-PEN.mp4,PEN
WLASL_HE_27274.mp4,HE
ASL_47568578157881025-THAT.mp4,THAT
BAI_MAKE_make_013.mp4,MAKE
BAI_AGAIN_again_004.mp4,AGAIN
ASL_8782648080433364-WANT 2.mp4,WANT1
BAI_WHO_who_026.mp4,WHO
WLASL_READ_46276.mp4,READ
BAI_UNDERSTAND_understand_022.mp4,UNDERSTAND
BAI_OK_ok_023.mp4,OK
ASL_9287154847825414-SORRY.mp4,SORRY
ASL_17921606728608785-COOK.mp4,COOK
BAI_WANT1_want_048.mp4,WANT1
BAI_CLEAN_ocean_013.mp4,CLEAN
ASL_13944307146406487-SICK.mp4,SICK
BAI_MOTHER_mother_016.mp4,MOTHER
ASL_821726707140428-STAY.mp4,STAY
WLASL_COME_69275.mp4,COME
BAI_KNOW_know_028.mp4,KNOW
BAI_MANY_man_049.mp4,MANY
BAI_DRINK1_drink_030.mp4,DRINK1
BAI_OPEN_open_020.mp4,OPEN
ASL_7174661485702265-HOSPITAL.mp4,HOSPITAL1
BAI_ASK_ask_013.mp4,ASK
BAI_WATER_weather_025.mp4,WATER
BAI_MANY_man_005.mp4,MANY
BAI_COOK_cookie_023.mp4,COOK
ASL_07518749998798935-EARLY.mp4,EARLY
BAI_HEAR1_heart_011.mp4,HEAR1
BAI_CAN1_can_009.mp4,CAN1
BAI_CAR_car_022.mp4,CAR
ASL_42788073545628125-TAKE.mp4,TAKE
WLASL_SAD_48972.mp4,SAD
ASL_6635155508761357-KNOW.mp4,KNOW
BAI_SIT_sit_022.mp4,SIT
ASL_5013937943572526-TODAY.mp4,TODAY
ASL_5439490417710435-NAME.mp4,NAME
ASL_25633108516964564-MANY.mp4,MANY
ASL_5691724461344478-ME.mp4,ME
BAI_SLEEP_sweep_006.mp4,SLEEP
WLASL_MAKE_34578.mp4,MAKE
BAI_ALWAYS_always_003.mp4,ALWAYS
ASL_29872450360285696-BOOK.mp4,BOOK
BAI_NIGHT_light_003.mp4,NIGHT
BAI_WRITE_write_002.mp4,WRITE
ASL_07263724798158067-OK.mp4,OK
BAI_NO_no_022.mp4,NO
BAI_READY_ready_025.mp4,READY
ASL_3093551825088652-PHONE.mp4,PHONE
ASL_34447942196321857-SOMETIMES.mp4,SOMETIMES
BAI_WHERE_where_033.mp4,WHERE
ASL_0053290989889420715-FINISH.mp4,FINISH
BAI_FAMILY_family_047.mp4,FAMILY
BAI_LEAVE_leave_025.mp4,LEAVE
BAI_MOTHER_mother_023.mp4,MOTHER
ASL_13921278418525418-ALWAYS.mp4,ALWAYS
BAI_COOK_cook_029.mp4,COOK
BAI_WHERE_where_017.mp4,WHERE
BAI_STAY_stay_009.mp4,STAY
WLASL_LIKE_33286.mp4,LIKE
WLASL_PLAY_43173.mp4,PLAY
BAI_USE_use_008.mp4,USE
BAI_NEED_need_013.mp4,NEED
WLASL_WHO_63232.mp4,WHO
BAI_NEVER_never_019.mp4,NEVER
BAI_YESTERDAY_yesterday_024.mp4,YESTERDAY
BAI_COME_come_013.mp4,COME
BAI_WATER_water_018.mp4,WATER
BAI_TIME_time_013.mp4,TIME
ASL_3082580413397369-KEEP.mp4,KEEP
BAI_KNOW_know_012.mp4,KNOW
ASL_46445591302051503-MAKE.mp4,MAKE
BAI_STAY_stay_008.mp4,STAY
WLASL_FRIEND_23578.mp4,FRIEND
WLASL_BUY_08484.mp4,BUY
BAI_NAME_name_024.mp4,NAME
BAI_WHERE_here_007.mp4,WHERE
BAI_AGAIN_again_028.mp4,AGAIN
BAI_DAY_day_025.mp4,DAY
ASL_13862091664987353-WHICH.mp4,WHICH
ASL_3467207022171954-VERY.mp4,VERY
BAI_SLOW_slow_004.mp4,SLOW
ASL_5848406199883687-BRING.mp4,BRING
BAI_SLOW_slow_036.mp4,SLOW
ASL_33077487304527575-THIS-IT.mp4,THIS/IT
WLASL_SHOW_51330.mp4,SHOW
BAI_WHO_who_049.mp4,WHO
ASL_31049412762325446-UNDERSTAND.mp4,UNDERSTAND
ASL_8909948723540735-SLEEP.mp4,SLEEP
ASL_57272732500945-VERY.mp4,VERY
ASL_7100160952925088-GO.mp4,GO
BAI_SHOW_shower_020.mp4,SHOW
ASL_734159114912059-seedFAST.mp4,FAST
ASL_8804372922780734-FINISH.mp4,FINISH
BAI_WRITE_white_012.mp4,WRITE
ASL_9377899064716586-LOVE.mp4,LOVE
ASL_5199177562877719-GOOD.mp4,GOOD
BAI_TAKE_take_009.mp4,TAKE
ASL_38731487247930807-THEY.mp4,THEY1
BAI_FIND_find_030.mp4,FIND
ASL_5018281904246504-ROOM.mp4,ROOM
ASL_6276749691211894-WORK.mp4,WORK
ASL_8411284507702201-WANT 2.mp4,WANT1
WLASL_YOU_64427.mp4,YOU
WLASL_THIS_IT_66628.mp4,THIS/IT
WLASL_CLOSE_11254.mp4,CLOSE
BAI_FAMILY_family_029.mp4,FAMILY
ASL_0320912589498219-SAD.mp4,SAD
BAI_BATHROOM_bathroom_029.mp4,BATHROOM
ASL_8852468091800154-FIND.mp4,FIND
ASL_29669279681518446-OK.mp4,OK
BAI_FINISH_finish_025.mp4,FINISH
ASL_8989337086309281-SORRY.mp4,SORRY
BAI_STAY_stay_022.mp4,STAY
ASL_8668045089043974-OK.mp4,OK
BAI_READY_ready_035.mp4,READY
BAI_THEY1_they_023.mp4,THEY1
BAI_BYE_bye_020.mp4,BYE
WLASL_STAY_49433.mp4,STAY
BAI_CAN1_can_025.mp4,CAN1
BAI_FINISH_fish_008.mp4,FINISH
ASL_28152902399199187-DAY.mp4,DAY
BAI_LIKE_like_019.mp4,LIKE
BAI_HAVE_have_023.mp4,HAVE
WLASL_CLOSE_34018.mp4,CLOSE
ASL_28229140811260867-CHILD.mp4,CHILD
BAI_MANY_man_048.mp4,MANY
ASL_5055891945777851-TOMORROW.mp4,TOMORROW
ASL_47232515541392317-BUY.mp4,BUY
ASL_13328060479297665-MUCH.mp4,MUCH
BAI_READ_bread_005.mp4,READ
BAI_WANT1_want_019.mp4,WANT1
BAI_HAPPY_happy_001.mp4,HAPPY
BAI_TODAY_today_002.mp4,TODAY
WLASL_BUY_08492.mp4,BUY
ASL_35511966117206395-WALK.mp4,WALK1
BAI_HOW1_how_001.mp4,HOW1
ASL_9174915733024191-GIVE.mp4,GIVE
ASL_663044128122033-BUY.mp4,BUY
BAI_LIKE_lie_024.mp4,LIKE
ASL_4318620777117368-ME.mp4,ME
WLASL_GIVE_24648.mp4,GIVE
WLASL_AGAIN_65032.mp4,AGAIN
BAI_TELL_tell_022.mp4,TELL
BAI_FATHER_father_048.mp4,FATHER
BAI_LATE_plate_007.mp4,LATE
BAI_SOMETIMES_sometimes_014.mp4,SOMETIMES
ASL_8779458776112159-COOK.mp4,COOK
WLASL_FATHER_24171.mp4,FATHER
BAI_CAR_car_008.mp4,CAR
BAI_DOCTOR1_doctor_052.mp4,DOCTOR1
ASL_48540972876704047-HE.mp4,HE
ASL_9979731168048327-NO.mp4,NO
ASL_5414347966687401-GIVE.mp4,GIVE
BAI_BUSY_busy_015.mp4,BUSY
BAI_USE_use_015.mp4,USE
WLASL_YESTERDAY_64308.mp4,YESTERDAY
WLASL_CAN1_08936.mp4,CAN1
ASL_44029086901589953-FIND.mp4,FIND
WLASL_STOP_54932.mp4,STOP
BAI_WATER_water_013.mp4,WATER
WLASL_LIKE_33270.mp4,LIKE
WLASL_LEAVE_32667.mp4,LEAVE
ASL_14510943232707563-COLLEGE.mp4,COLLEGE
ASL_32425004743799657-READY.mp4,READY
BAI_FAST_fat_016.mp4,FAST
WLASL_CAR_09138.mp4,CAR
ASL_24728657053562886-seedMEDICINE.mp4,MEDICINE
ASL_40039024981232463-BRING.mp4,BRING
BAI_COOK_cook_046.mp4,COOK
BAI_FINISH_finish_012.mp4,FINISH
BAI_CLEAN_ocean_011.mp4,CLEAN
ASL_24653755052492743-OPEN.mp4,OPEN
BAI_SIT_sit_021.mp4,SIT
BAI_HAPPY_happy_040.mp4,HAPPY
ASL_9036569051246357-MEDICINE.mp4,MEDICINE
BAI_CAN1_can_012.mp4,CAN1
ASL_04656481067971696-seedFRIEND.mp4,FRIEND
BAI_KNOW_know_016.mp4,KNOW
BAI_FAMILY_fail_020.mp4,FAMILY
BAI_HELLO_hello_005.mp4,HELLO
ASL_07426159684377254-SAD.mp4,SAD
ASL_9654484282818483-BOOK.mp4,BOOK
ASL_6329023526245501-MAYBE.mp4,MAYBE
ASL_46872059376636366-CAN.mp4,CAN1
ASL_33555147348315106-EAT.mp4,EAT1
BAI_WATER_water_054.mp4,WATER
ASL_26588999147309833-CLOSE.mp4,CLOSE
ASL_45411013228111785-HE.mp4,HE
BAI_BUSY_busy_013.mp4,BUSY
BAI_THEY1_they_021.mp4,THEY1
BAI_NIGHT_right_010.mp4,NIGHT
BAI_ASK_ask_010.mp4,ASK
ASL_7633870830493861-GOOD.mp4,GOOD
ASL_6282495181069199-HAVE.mp4,HAVE
BAI_BAD_bald_025.mp4,BAD
ASL_10002601108075515-USE.mp4,USE
WLASL_WHEN_63077.mp4,WHEN
BAI_TAKE_take_020.mp4,TAKE
BAI_NIGHT_light_005.mp4,NIGHT
BAI_FAMILY_fail_016.mp4,FAMILY
ASL_19495528192299982-FATHER.mp4,FATHER
BAI_FRIEND_boyfriend_038.mp4,FRIEND
WLASL_WATER_56249.mp4,WATER
BAI_TAKE_take_001.mp4,TAKE
ASL_00815882295563708-KEEP.mp4,KEEP
BAI_WRITE_write_023.mp4,WRITE
ASL_2953819571296197-MAKE.mp4,MAKE
BAI_MANY_man_036.mp4,MANY
BAI_CHILD_child_008.mp4,CHILD
ASL_7878447075522677-FINISH.mp4,FINISH
BAI_PLAY_play_025.mp4,PLAY
WLASL_YESTERDAY_64315.mp4,YESTERDAY
WLASL_BAD_04831.mp4,BAD
BAI_HAPPY_happy_009.mp4,HAPPY
BAI_STUDY_study_011.mp4,STUDY
BAI_NEVER_never_030.mp4,NEVER
BAI_NOW_snow_010.mp4,NOW
ASL_3992501093118084-NEVER.mp4,NEVER
ASL_4261844758894282-WHEN.mp4,WHEN
ASL_4114003952290588-VERY.mp4,VERY
BAI_DAY_day_031.mp4,DAY
BAI_WHEN_when_023.mp4,WHEN
BAI_STAND1_stand_016.mp4,STAND1
BAI_SHOW_show_023.mp4,SHOW
ASL_7646708092060626-FINISH.mp4,FINISH
ASL_23421385935048922-STAY.mp4,STAY
BAI_SHOP1_shop_010.mp4,SHOP1
BAI_FRIEND_friend_019.mp4,FRIEND
BAI_STAY_stay_025.mp4,STAY
BAI_NIGHT_night_040.mp4,NIGHT
BAI_OFFICE_office_004.mp4,OFFICE
BAI_EARLY_early_012.mp4,EARLY
BAI_NIGHT_night_041.mp4,NIGHT
BAI_READ_red_006.mp4,READ
BAI_STUDY_study_035.mp4,STUDY
ASL_5444162139741568-KNOW.mp4,KNOW
BAI_KNOW_know_029.mp4,KNOW
BAI_START_start_017.mp4,START
ASL_32882521846165313-NOT.mp4,NOT
BAI_WHICH_which_013.mp4,WHICH
WLASL_LIKE_33266.mp4,LIKE
ASL_38829283132187453-ALWAYS.mp4,ALWAYS
BAI_WHERE_here_006.mp4,WHERE
ASL_5450162845815001-seedWRITE.mp4,WRITE
WLASL_WE_69527.mp4,WE
ASL_7852598168866489-LEAVE.mp4,LEAVE
BAI_HELP_help_006.mp4,HELP
BAI_LIKE_like_049.mp4,LIKE
BAI_PLAY_play_037.mp4,PLAY
BAI_NIGHT_right_008.mp4,NIGHT
WLASL_SIT_53922.mp4,SIT
BAI_MY_my_015.mp4,MY
ASL_06926356735568229-AGAIN.mp4,AGAIN
BAI_SORRY_sorry_036.mp4,SORRY
BAI_KNOW_know_039.mp4,KNOW
BAI_NIGHT_right_028.mp4,NIGHT
ASL_9208583735199847-HOSPITAL.mp4,HOSPITAL1
ASL_9763774623412582-START.mp4,START
ASL_44744498444419367-LOVE.mp4,LOVE
ASL_6413246082157755-BRING.mp4,BRING
ASL_6508787541133374-UNDERSTAND.mp4,UNDERSTAND
BAI_START_star_005.mp4,START
ASL_4265612639832259-START.mp4,START
WLASL_THAT_58258.mp4,THAT
BAI_COME_become_006.mp4,COME
ASL_4511146136880271-PERSON.mp4,PERSON
ASL_7159269767674266-SOMETIMES.mp4,SOMETIMES
ASL_21500738701557953-STUDY.mp4,STUDY
BAI_BATHROOM_bathroom_040.mp4,BATHROOM
BAI_YES_yes_036.mp4,YES
WLASL_NEVER_38086.mp4,NEVER
ASL_826813276394174-BUSY.mp4,BUSY
BAI_YOU_you_042.mp4,YOU
BAI_RUN1_run_024.mp4,RUN1
BAI_BAD_bald_009.mp4,BAD
BAI_DRINK1_drink_038.mp4,DRINK1
ASL_72369024028368-WAIT.mp4,WAIT
BAI_START_star_028.mp4,START
ASL_5711914861543499-WASH 1.mp4,WASH1
ASL_7519698831619495-HE.mp4,HE
ASL_007361233568424552-YESTERDAY.mp4,YESTERDAY
